지점,일시,기온(°C),풍향(36방위),풍속(m/s),해면기압(hPa),현지기압(hPa),12시간강수량(mm),상대습도(%),이슬점온도(°C),시정(m)
3,2018-10-27 03:00,8.7,32,6,1002.8,1002.4,,58,.9,3000
3,2018-10-27 06:00,8,32,6,1002.7,1002.3,,58,.2,3000
3,2018-10-27 09:00,8.4,32,7,1003.5,1003.1,0,58,.6,3000
3,2018-10-27 12:00,10.1,32,7,1004.2,1003.8,,58,2.1,3000
3,2018-10-27 15:00,9.8,32,7,1004.3,1003.9,,54,.9,3000
3,2018-10-27 18:00,7,32,8,1006.2,1005.8,,55,-1.4,3000
3,2018-10-27 21:00,5.6,32,4,1007.4,1007,,56,-2.5,3000
3,2018-10-28 00:00,4.9,32,3,1007.4,1007,,58,-2.7,3000
3,2018-10-28 03:00,3.3,32,3,1006.6,1006.2,,65,-2.7,3000
3,2018-10-28 06:00,2.7,32,2,1005.3,1004.9,,67,-2.8,3000
3,2018-10-28 09:00,5.5,0,0,1004.9,1004.5,,68,0,3000
3,2018-10-28 12:00,11.2,0,0,1003.4,1003,,48,.6,3000
3,2018-10-28 15:00,7.7,32,1,1003,1002.6,,56,-.5,2800
3,2018-10-28 18:00,6.4,0,0,1003.2,1002.8,,62,-.4,3000
3,2018-10-28 21:00,3.9,32,2,1005.1,1004.7,,65,-2,3000
3,2018-10-29 00:00,4.1,32,2,1006.1,1005.7,,63,-2.4,3000
3,2018-10-29 03:00,1.8,32,2,1007.9,1007.5,,73,-2.6,3000
3,2018-10-29 06:00,.4,0,0,1008.4,1008,,77,-3.2,3000
3,2018-10-29 09:00,1.8,0,0,1010.5,1010.1,,78,-1.6,3000
3,2018-10-29 12:00,6.4,32,1,1009.9,1009.5,,57,-1.4,3000
3,2018-10-29 15:00,7,32,2,1009.9,1009.5,,53,-1.9,3000
3,2018-10-29 18:00,4.9,32,3,1010.8,1010.4,,62,-1.8,3000
3,2018-10-29 21:00,3.9,32,4,1013.4,1013,,65,-2,3000
3,2018-10-30 00:00,2.2,32,4,1014,1013.6,,69,-2.8,3000
3,2018-10-30 03:00,2.7,27,3,1014.9,1014.5,,71,-2,3000
3,2018-10-30 06:00,2.7,32,1,1015.8,1015.4,,71,-2,3000
3,2018-10-30 09:00,4,32,2,1017.3,1016.9,,67,-1.5,3000
3,2018-10-30 12:00,6.5,32,3,1015.9,1015.5,,59,-.9,3000
3,2018-10-30 15:00,7.1,32,2,1015.4,1015,,58,-.5,3000
3,2018-10-30 18:00,4.9,32,4,1015.9,1015.5,,62,-1.7,3000
3,2018-10-30 21:00,5.4,32,5,1017.6,1017.2,,63,-1,3000
3,2018-10-31 00:00,5.2,32,4,1018.3,1017.9,,63,-1.3,3000
3,2018-10-31 03:00,5.4,27,3,1017.6,1017.2,,66,-.4,3000
3,2018-10-31 06:00,6.4,27,5,1017.6,1017.2,,66,.5,3000
3,2018-10-31 09:00,8.2,32,7,1018,1017.6,,64,1.7,3000
3,2018-10-31 12:00,11.9,32,8,1017.1,1016.7,,53,2.7,3000
3,2018-10-31 15:00,13.8,32,6,1016.8,1016.4,,48,3,3000
3,2018-10-31 18:00,11.3,32,6,1017.9,1017.5,,52,1.7,3000
3,2018-10-31 21:00,9.7,32,3,1019.4,1019,,56,1.3,3000
3,2018-11-01 00:00,8.2,32,3,1020.4,1020,,62,1.3,3000
3,2018-11-01 03:00,7.3,32,3,1021.1,1020.7,,61,.2,3000
3,2018-11-01 06:00,7.4,32,3,1021.8,1021.4,,60,.2,3000
3,2018-11-01 09:00,10.5,32,4,1022.7,1022.3,,61,3.2,3000
3,2018-11-01 12:00,14.2,32,4,1022.4,1022,,51,4.1,3000
3,2018-11-01 15:00,16.6,32,5,1021.3,1020.9,,50,6.2,3000
3,2018-11-01 18:00,11.5,32,1,1022.4,1022,,56,3,3000
3,2018-11-01 21:00,6,0,0,1023.8,1023.4,,76,2.1,3000
3,2018-11-02 00:00,11.9,32,4,1024.7,1024.3,,54,3,3000
3,2018-11-02 03:00,9.9,32,2,1025.1,1024.7,,55,1.3,3000
3,2018-11-02 06:00,9.5,27,3,1025.7,1025.3,,57,1.3,3000
3,2018-11-02 09:00,10.8,0,0,1026.4,1026,,64,4.3,3000
3,2018-11-02 12:00,13.4,14,2,1026,1025.6,,60,5.8,3000
3,2018-11-02 15:00,13.6,14,4,1024.4,1024,,71,8.4,3000
3,2018-11-02 18:00,10.7,0,0,1024.5,1024.1,,70,5.5,3000
3,2018-11-02 21:00,5.1,0,0,1024.6,1024.2,,88,3.2,3000
3,2018-11-03 00:00,3.1,0,0,1024.2,1023.8,,93,2.1,3000
3,2018-11-03 03:00,2.3,32,1,1023.4,1023,,93,1.3,3000
3,2018-11-03 06:00,.8,0,0,1023.3,1022.9,,92,-.3,3000
3,2018-11-03 09:00,5.4,0,0,1023.3,1022.9,,86,3.2,3000
3,2018-11-03 12:00,12.6,14,4,1022.3,1021.9,,71,7.4,3000
3,2018-11-03 15:00,13.4,14,4,1019.7,1019.3,,74,8.9,3000
3,2018-11-03 18:00,9.7,0,0,1019.4,1019,,86,7.4,3000
3,2018-11-03 21:00,5.6,0,0,1019.7,1019.3,,89,4,3000
3,2018-11-04 00:00,3.1,0,0,1020.2,1019.8,,94,2.3,3000
3,2018-11-04 03:00,1.9,0,0,1020.1,1019.7,,92,.8,3000
3,2018-11-04 06:00,1.7,0,0,1019.8,1019.4,,94,.9,3000
3,2018-11-04 09:00,9.7,27,2,1021.5,1021.1,,76,5.6,3000
3,2018-11-04 12:00,14.6,0,0,1020.9,1020.5,,59,6.8,2100
3,2018-11-04 15:00,12.6,18,5,1020.2,1019.8,,72,7.7,2100
3,2018-11-04 18:00,8.7,18,2,1022.4,1022,,75,4.6,2100
3,2018-11-04 21:00,5.4,0,0,1024.2,1023.8,,86,3.2,3000
3,2018-11-05 00:00,4.9,0,0,1024.4,1024,,91,3.5,3000
3,2018-11-05 03:00,5.7,0,0,1023.7,1023.3,,91,4.3,2000
3,2018-11-05 06:00,5.4,36,4,1024.8,1024.4,0,83,2.7,800
3,2018-11-05 09:00,5.9,36,4,1026.4,1026,0,74,1.7,2000
3,2018-11-05 12:00,5.8,0,0,1026.5,1026.1,,75,1.8,2800
3,2018-11-05 15:00,6.1,36,1,1025.9,1025.5,,67,.5,2800
3,2018-11-05 18:00,5.6,0,0,1025.6,1025.2,,68,.1,3000
3,2018-11-05 21:00,3.7,0,0,1026.6,1026.2,,73,-.6,3000
3,2018-11-06 00:00,1.8,0,0,1027.4,1027,,78,-1.6,3000
3,2018-11-06 03:00,1.6,0,0,1027.6,1027.2,,85,-.6,3000
3,2018-11-06 06:00,5.1,5,3,1027.6,1027.2,,64,-1.1,3000
3,2018-11-06 09:00,5.3,36,3,1028.2,1027.8,,68,-.2,3000
3,2018-11-06 12:00,8.3,36,4,1027.9,1027.5,,54,-.5,3000
3,2018-11-06 15:00,11.3,36,2,1026.8,1026.4,,46,0,3000
3,2018-11-06 18:00,5.2,0,0,1027.6,1027.2,,55,-3,3000
3,2018-11-06 21:00,.4,0,0,1028.9,1028.5,,77,-3.2,3000
3,2018-11-07 00:00,-1.3,0,0,1030.1,1029.7,,85,-3.5,3000
3,2018-11-07 03:00,-1.6,0,0,1030.5,1030.1,,89,-3.2,3000
3,2018-11-07 06:00,.2,27,3,1030.1,1029.7,,80,-2.8,3000
3,2018-11-07 09:00,1.9,0,0,1031.3,1030.9,,82,-.9,3000
3,2018-11-07 12:00,8,14,4,1030.8,1030.4,,67,2.3,3000
3,2018-11-07 15:00,8,14,3,1028.9,1028.5,,72,3.2,3000
3,2018-11-07 18:00,6.3,0,0,1027.9,1027.5,,76,2.4,3000
3,2018-11-07 21:00,3.9,0,0,1027.5,1027.1,,85,1.6,3000
3,2018-11-08 00:00,4.7,0,0,1027,1026.6,,86,2.5,3000
3,2018-11-08 03:00,5.2,0,0,1026.4,1026,,92,4,1800
3,2018-11-08 06:00,5.6,0,0,1025.4,1025,,91,4.2,1800
3,2018-11-08 09:00,5.9,0,0,1025.6,1025.2,0,92,4.7,800
3,2018-11-08 12:00,7.1,0,0,1024.1,1023.7,1,98,6.8,800
3,2018-11-08 15:00,9.7,14,5,1021.9,1021.5,3,92,8.5,800
3,2018-11-08 18:00,9.5,14,4,1019.5,1019.1,5,96,8.9,800
3,2018-11-08 21:00,9.3,14,8,1017.8,1017.4,12,88,7.4,800
3,2018-11-09 00:00,9.1,18,6,1013.8,1013.4,5,96,8.5,800
3,2018-11-09 03:00,8.3,18,7,1008.2,1007.8,20,90,6.8,800
3,2018-11-09 06:00,8,5,6,1007.5,1007.1,19,88,6.2,800
3,2018-11-09 09:00,6,32,9,1002.4,1002,44,89,4.4,800
3,2018-11-09 12:00,8.7,27,5,1003.6,1003.2,.3,73,4.1,2000
3,2018-11-09 15:00,11.7,32,4,1005.5,1005.1,.3,66,5.5,2000
3,2018-11-09 18:00,10.7,27,5,1009.3,1008.9,,65,4.3,3000
3,2018-11-09 21:00,10.3,32,4,1012.5,1012.1,.3,60,2.9,3000
3,2018-11-10 00:00,9.5,0,0,1014.4,1014,,62,2.7,3000
3,2018-11-10 03:00,5.8,9,1,1016,1015.6,,77,2.1,3000
3,2018-11-10 06:00,6.8,0,0,1017.4,1017,,64,.4,3000
3,2018-11-10 09:00,8.2,27,4,1019.4,1019,,59,.6,3000
3,2018-11-10 12:00,10.7,27,7,1021,1020.6,,54,1.9,3000
3,2018-11-10 15:00,12.3,32,4,1019,1018.6,,51,2.5,3000
3,2018-11-10 18:00,8.4,32,1,1020.9,1020.5,,53,-.5,3000
3,2018-11-10 21:00,4.3,32,1,1023.4,1023,,69,-.8,3000
3,2018-11-11 00:00,2.9,27,1,1023.7,1023.3,,72,-1.6,3000
3,2018-11-11 03:00,4.3,0,0,1024.2,1023.8,,64,-1.8,3000
3,2018-11-11 06:00,5.3,32,3,1024.1,1023.7,,60,-1.8,3000
3,2018-11-11 09:00,5.8,32,4,1023.7,1023.3,,56,-2.2,3000
3,2018-11-11 12:00,10.5,27,4,1023,1022.6,,46,-.5,3000
3,2018-11-11 15:00,8.7,14,3,1021.4,1021,,56,.4,3000
3,2018-11-11 18:00,7.6,9,1,1022.3,1021.9,,65,1.5,3000
3,2018-11-11 21:00,5.6,0,0,1021.5,1021.1,,75,1.6,3000
3,2018-11-12 00:00,3.9,0,0,1020.8,1020.4,,78,.5,3000
3,2018-11-12 03:00,2.5,0,0,1020.6,1020.2,,84,.1,3000
3,2018-11-12 06:00,3.5,32,3,1020.4,1020,,68,-1.8,3000
3,2018-11-12 09:00,6.4,0,0,1021.1,1020.7,,63,-.1,3000
3,2018-11-12 12:00,9.7,36,3,1020.1,1019.7,,54,.9,3000
3,2018-11-12 15:00,11.5,32,4,1018.2,1017.8,,54,2.5,3000
3,2018-11-12 18:00,6.7,0,0,1019.8,1019.4,,68,1.2,3000
3,2018-11-12 21:00,2.1,32,1,1020.9,1020.5,,76,-1.6,3000
3,2018-11-13 00:00,2.4,0,0,1022,1021.6,,72,-2.2,3000
3,2018-11-13 03:00,2.7,36,5,1022,1021.6,,70,-2.2,3000
3,2018-11-13 06:00,1.6,36,6,1022,1021.6,,73,-2.8,3000
3,2018-11-13 09:00,2.2,36,2,1023.9,1023.5,,69,-2.8,3000
3,2018-11-13 12:00,3.8,36,4,1023.9,1023.5,,67,-1.8,3000
3,2018-11-13 15:00,5.4,32,2,1022.5,1022.1,,63,-1,3000
3,2018-11-13 18:00,3.5,36,2,1023.4,1023,,65,-2.5,3000
3,2018-11-13 21:00,1.4,32,1,1024.8,1024.4,,77,-2.1,3000
3,2018-11-14 00:00,-1,0,0,1025,1024.6,,88,-2.8,3000
3,2018-11-14 03:00,-2,27,2,1025.4,1025,,87,-3.9,3000
3,2018-11-14 06:00,-2.7,23,2,1025.2,1024.8,,89,-4.3,3000
3,2018-11-14 09:00,.3,0,0,1026.6,1026.2,,82,-2.4,3000
3,2018-11-14 12:00,6.3,0,0,1025.4,1025,,62,-.5,3000
3,2018-11-14 15:00,6,14,1,1024.1,1023.7,,68,.6,3000
3,2018-11-14 18:00,2.1,32,1,1024.6,1024.2,,82,-.7,3000
3,2018-11-14 21:00,0,0,0,1025.2,1024.8,,90,-1.5,3000
3,2018-11-15 00:00,-1.2,27,2,1024.9,1024.5,,95,-1.9,3000
3,2018-11-15 03:00,-2.4,0,0,1024.9,1024.5,,93,-3.4,3000
3,2018-11-15 06:00,-2.7,0,0,1024.8,1024.4,,96,-3.3,3000
3,2018-11-15 09:00,.2,0,0,1025.1,1024.7,,96,-.3,3000
3,2018-11-15 12:00,6.9,14,1,1023.5,1023.1,,84,4.4,3000
3,2018-11-15 15:00,8.9,14,1,1021.7,1021.3,,83,6.1,3000
3,2018-11-15 18:00,5.8,32,2,1022,1021.6,,92,4.6,3000
3,2018-11-15 21:00,4.9,0,0,1020.8,1020.4,,97,4.4,3000
3,2018-11-16 00:00,4.5,0,0,1019.8,1019.4,,97,4,3000
3,2018-11-16 03:00,6.6,32,4,1020.2,1019.8,,72,1.9,3000
3,2018-11-16 06:00,4.3,36,4,1021.1,1020.7,,66,-1.5,3000
3,2018-11-16 09:00,1.1,32,3,1022.5,1022.1,,59,-6.1,3000
3,2018-11-16 12:00,1.8,32,5,1023.2,1022.8,,50,-7.6,3000
3,2018-11-16 15:00,4.6,32,2,1021.6,1021.2,,45,-6.3,3000
3,2018-11-16 18:00,2.6,32,6,1021.7,1021.3,,48,-7.2,3000
3,2018-11-16 21:00,1.4,32,4,1022.3,1021.9,,54,-6.9,3000
3,2018-11-17 00:00,-1.2,0,0,1023.6,1023.2,,58,-8.4,3000
3,2018-11-17 03:00,-.2,32,5,1023.6,1023.2,,52,-8.8,3000
3,2018-11-17 06:00,-1.1,32,3,1024.3,1023.9,,50,-10.2,3000
3,2018-11-17 09:00,-.7,32,3,1024.4,1024,,55,-8.6,3000
3,2018-11-17 12:00,3.5,14,3,1023.4,1023,,47,-6.7,3000
3,2018-11-17 15:00,4.8,18,2,1021.6,1021.2,,68,-.5,3000
3,2018-11-17 18:00,3.9,0,0,1022,1021.6,,80,.8,2000
3,2018-11-17 21:00,2.5,0,0,1022,1021.6,,84,.1,2800
3,2018-11-18 00:00,1.9,0,0,1021.2,1020.8,,91,.6,3000
3,2018-11-18 03:00,-.2,32,1,1021.1,1020.7,,82,-2.9,3000
3,2018-11-18 06:00,.2,0,0,1020.7,1020.3,,69,-4.9,3000
3,2018-11-18 09:00,1.3,27,2,1021.2,1020.8,,70,-3.6,3000
3,2018-11-18 12:00,7.3,27,4,1019.9,1019.5,,46,-3.6,3000
3,2018-11-18 15:00,7.4,14,3,1017.3,1016.9,,52,-1.7,3000
3,2018-11-18 18:00,1.8,32,1,1018.8,1018.4,,69,-3.3,3000
3,2018-11-18 21:00,-1,32,1,1019.4,1019,,91,-2.3,3000
3,2018-11-19 00:00,-2.4,0,0,1018.8,1018.4,,96,-3,3000
3,2018-11-19 03:00,-3.2,0,0,1019,1018.6,,93,-4.2,3000
3,2018-11-19 06:00,1.6,32,1,1018.9,1018.5,,71,-3.1,3000
3,2018-11-19 09:00,4,32,2,1020.9,1020.5,,59,-3.2,3000
3,2018-11-19 12:00,5.1,32,6,1021.1,1020.7,,55,-3.2,3000
3,2018-11-19 15:00,6.4,32,4,1020.4,1020,,53,-2.4,3000
3,2018-11-19 18:00,3.1,32,3,1021.2,1020.8,,56,-4.8,3000
3,2018-11-19 21:00,2.5,0,0,1023,1022.6,,60,-4.5,2500
3,2018-11-20 00:00,-.3,0,0,1023.3,1022.9,,78,-3.7,2800
3,2018-11-20 03:00,-2.2,0,0,1023.4,1023,,83,-4.7,3000
3,2018-11-20 06:00,-3.1,0,0,1023.3,1022.9,,81,-5.9,3000
3,2018-11-20 09:00,-1.8,27,2,1022.9,1022.5,,81,-4.6,3000
3,2018-11-20 12:00,2.1,0,0,1021.3,1020.9,,69,-2.9,3000
3,2018-11-20 15:00,4.3,0,0,1018.6,1018.2,0,76,.4,2000
3,2018-11-20 18:00,2.9,36,3,1019.4,1019,,77,-.7,2000
3,2018-11-20 21:00,2.1,32,8,1020.3,1019.9,,66,-3.6,3000
3,2018-11-21 00:00,.8,36,3,1022.5,1022.1,,68,-4.5,3000
3,2018-11-21 03:00,-.7,32,3,1024.1,1023.7,,69,-5.7,3000
3,2018-11-21 06:00,-3.1,32,3,1025.3,1024.9,,68,-8.1,3000
3,2018-11-21 09:00,-3.9,36,6,1025.4,1025,,69,-8.8,3000
3,2018-11-21 12:00,.2,32,6,1024.3,1023.9,,59,-6.8,3000
3,2018-11-21 15:00,3,32,3,1021.6,1021.2,,56,-4.8,3000
3,2018-11-21 18:00,0,36,3,1021.8,1021.4,,61,-6.7,2000
3,2018-11-21 21:00,-2,32,2,1022.5,1022.1,,75,-5.9,1800
3,2018-11-22 00:00,-1,32,3,1021.7,1021.3,,59,-8,1800
3,2018-11-22 03:00,-2,27,3,1021.6,1021.2,,58,-9.1,3000
3,2018-11-22 06:00,-4.1,0,0,1020.9,1020.5,,63,-10,3000
3,2018-11-22 09:00,-4.3,0,0,1022,1021.6,,70,-8.9,3000
3,2018-11-22 12:00,1,27,7,1020.4,1020,,52,-7.8,3000
3,2018-11-22 15:00,.4,32,5,1020.4,1020,,48,-9.2,3000
3,2018-11-22 18:00,-3.3,36,5,1022.9,1022.5,,53,-11.6,3000
3,2018-11-22 21:00,-4.4,32,4,1024.5,1024.1,,54,-12.4,3000
3,2018-11-23 00:00,-6.3,32,5,1025.7,1025.3,,55,-13.9,3000
3,2018-11-23 03:00,-5.7,32,4,1026.3,1025.9,,57,-12.9,3000
3,2018-11-23 06:00,-6.9,32,3,1026.5,1026.1,,56,-14.2,3000
3,2018-11-23 09:00,-5.3,32,4,1027.5,1027.1,,56,-12.8,3000
3,2018-11-23 12:00,-.4,0,0,1026.6,1026.2,,49,-9.7,3000
3,2018-11-23 15:00,2.9,32,1,1024.2,1023.8,,43,-8.4,3000
3,2018-11-23 18:00,-1,32,1,1024.8,1024.4,,65,-6.7,3000
3,2018-11-23 21:00,-4.7,0,0,1025.7,1025.3,,79,-7.8,3000
3,2018-11-24 00:00,-6.7,0,0,1026,1025.6,,86,-8.7,3000
3,2018-11-24 03:00,-6.4,0,0,1025.7,1025.3,,86,-8.3,3000
3,2018-11-24 06:00,-3.5,0,0,1024.6,1024.2,,83,-6,3000
3,2018-11-24 09:00,-1.5,0,0,1024.4,1024,,82,-4.2,3000
3,2018-11-24 12:00,4.2,14,2,1023.8,1023.4,,66,-1.6,3000
3,2018-11-24 15:00,5.8,14,2,1021,1020.6,,67,.1,3000
3,2018-11-24 18:00,.6,0,0,1020.7,1020.3,,85,-1.7,3000
3,2018-11-24 21:00,-.1,0,0,1021,1020.6,,88,-1.8,3000
3,2018-11-25 00:00,.7,0,0,1020.4,1020,,88,-1.1,2800
3,2018-11-25 03:00,-.6,0,0,1019.7,1019.3,,92,-1.8,3000
3,2018-11-25 06:00,-3.1,0,0,1019.1,1018.4,,95,-3.8,3000
3,2018-11-25 09:00,2.3,0,0,1019.8,1019.4,,79,-1,3000
3,2018-11-25 12:00,8.2,32,3,1019.5,1019.1,,55,-.2,3000
3,2018-11-25 15:00,11.1,23,2,1017.9,1017.5,,57,3,3000
3,2018-11-25 18:00,4.4,32,1,1020.3,1019.9,,80,1.3,3000
3,2018-11-25 21:00,-.4,0,0,1022.5,1022.1,,88,-2.2,3000
3,2018-11-26 00:00,-2.1,0,0,1023.2,1022.8,,89,-3.7,3000
3,2018-11-26 03:00,-.6,32,4,1023.4,1023,,80,-3.7,3000
3,2018-11-26 06:00,-3.9,27,2,1022.4,1022,,91,-5.1,3000
3,2018-11-26 09:00,-2.7,0,0,1022.4,1022,,89,-4.3,3000
3,2018-11-26 12:00,8.2,14,2,1020.8,1020.4,,70,3,3000
3,2018-11-26 15:00,11.2,23,3,1017.3,1016.9,,66,5.1,3000
3,2018-11-26 18:00,3.4,0,0,1015.8,1015.4,,85,1.1,3000
3,2018-11-26 21:00,-.2,0,0,1015.2,1014.8,,92,-1.4,3000
3,2018-11-27 00:00,.3,0,0,1015.4,1015,,90,-1.1,3000
3,2018-11-27 03:00,7.2,36,3,1013.1,1012.7,,66,1.3,3000
3,2018-11-27 06:00,7.8,32,7,1014.1,1013.7,0,65,1.7,800
3,2018-11-27 09:00,5.2,32,5,1015,1014.6,,61,-1.6,3000
3,2018-11-27 12:00,8,27,5,1015.9,1015.5,,56,-.2,3000
3,2018-11-27 15:00,8.5,32,8,1014.5,1014.1,,39,-4.7,3000
3,2018-11-27 18:00,5.4,32,2,1015.9,1015.5,,40,-7.2,3000
3,2018-11-27 21:00,4.1,32,2,1018.4,1018,,39,-8.5,3000
3,2018-11-28 00:00,.3,32,2,1020.9,1020.5,,48,-9.5,3000
3,2018-11-28 03:00,-.3,36,2,1022.1,1021.7,,44,-11,3000
3,2018-11-28 06:00,-4.3,0,0,1023.3,1022.9,,54,-12.3,3000
3,2018-11-28 09:00,-1,27,2,1024,1023.6,,52,-9.7,3000
3,2018-11-28 12:00,2.1,27,7,1023.3,1022.9,,37,-11,3000
3,2018-11-28 15:00,3.7,27,6,1021.8,1021.4,,34,-10.8,3000
3,2018-11-28 18:00,.7,32,1,1023.1,1022.7,,79,-2.5,3000
3,2018-11-28 21:00,-2.2,0,0,1024.2,1023.8,,47,-11.9,3000
3,2018-11-29 00:00,-5.5,0,0,1024.7,1024.3,,62,-11.6,3000
3,2018-11-29 03:00,-6.3,0,0,1025.3,1024.9,,73,-10.3,3000
3,2018-11-29 06:00,-5.5,32,2,1025.6,1025.2,,60,-12.1,3000
3,2018-11-29 09:00,-4.1,0,0,1026.7,1026.3,,63,-10,3000
3,2018-11-29 12:00,.4,27,8,1024.9,1024.5,,43,-10.7,3000
3,2018-11-29 15:00,3.1,32,6,1023.4,1023,,38,-9.8,3000
3,2018-11-29 18:00,-.5,32,3,1025.4,1025,,40,-12.5,3000
3,2018-11-29 21:00,-2.7,32,3,1027.2,1026.8,,46,-12.7,3000
3,2018-11-30 00:00,-4.9,0,0,1027.8,1027.4,,50,-13.8,3000
3,2018-11-30 03:00,-8.4,0,0,1028.7,1028.3,,69,-13.1,3000
3,2018-11-30 06:00,-8.6,27,2,1027.7,1027.3,,71,-12.9,3000
3,2018-11-30 09:00,-3.1,36,1,1026.5,1026.1,,49,-12.4,3000
3,2018-11-30 12:00,-.6,14,3,1025.6,1025.2,,62,-7,3000
3,2018-11-30 15:00,-.8,18,4,1023,1022.6,0,79,-4,1800
3,2018-11-30 18:00,-1.4,0,0,1021.3,1020.9,0,92,-2.5,800
3,2018-11-30 21:00,-3.3,0,0,1020.4,1020,0,95,-4,3000
3,2018-12-01 00:00,-.4,32,2,1021.3,1020.9,,76,-4.1,3000
3,2018-12-01 03:00,-1.4,32,3,1022.5,1022.1,,60,-8.1,3000
3,2018-12-01 06:00,-1,32,3,1024.4,1024,,44,-11.8,3000
3,2018-12-01 09:00,.8,32,4,1027.5,1027.1,,46,-9.5,3000
3,2018-12-01 12:00,2.9,32,4,1027.8,1027.4,,38,-9.9,3000
3,2018-12-01 15:00,6,32,3,1026.2,1025.8,,33,-9,3000
3,2018-12-01 18:00,-.2,0,0,1026.7,1026.3,,56,-8,3000
3,2018-12-01 21:00,-1,27,1,1027.2,1026.8,,79,-4.2,3000
3,2018-12-02 00:00,-2.2,0,0,1026,1025.6,,87,-4,3000
3,2018-12-02 03:00,-4.9,0,0,1024.7,1024.3,,93,-5.9,3000
3,2018-12-02 06:00,-5.7,0,0,1024.4,1024,,92,-6.8,3000
3,2018-12-02 09:00,-3,0,0,1024.1,1023.7,,93,-4,3000
3,2018-12-02 12:00,7,14,3,1022.8,1022.4,,71,2.1,3000
3,2018-12-02 15:00,6.3,14,4,1020.7,1020.3,,78,2.7,3000
3,2018-12-02 18:00,3.1,0,0,1020.6,1020.2,,83,.5,3000
3,2018-12-02 21:00,.4,0,0,1020.4,1020,,88,-1.3,3000
3,2018-12-03 00:00,-1.5,0,0,1020.7,1020.3,,90,-2.9,3000
3,2018-12-03 03:00,-1.3,0,0,1019.6,1019.2,,88,-3,3000
3,2018-12-03 06:00,-1.2,0,0,1018.4,1018,,84,-3.5,3000
3,2018-12-03 09:00,1.6,0,0,1018.9,1018.5,,80,-1.5,3000
3,2018-12-03 12:00,5.1,0,0,1017.4,1017,0,73,.7,800
3,2018-12-03 15:00,5.2,32,3,1015.2,1014.9,.3,84,2.7,800
3,2018-12-03 18:00,6.6,32,4,1015.9,1015.5,4,90,5,800
3,2018-12-03 21:00,7,32,4,1016.8,1016.4,5,71,2.1,1800
3,2018-12-04 00:00,6,32,5,1016.9,1016.5,,56,-2.2,1800
3,2018-12-04 03:00,4.1,36,7,1017.1,1016.7,,58,-3.4,1800
3,2018-12-04 06:00,2.2,32,6,1018.6,1018.2,,61,-4.6,1800
3,2018-12-04 09:00,1.4,36,4,1019.3,1018.9,,56,-6.5,1800
3,2018-12-04 12:00,.3,32,8,1018.4,1018,,48,-9.5,2800
3,2018-12-04 15:00,.3,32,9,1017.1,1016.7,,48,-9.5,2800
3,2018-12-04 18:00,-1.8,32,4,1019.9,1019.5,,53,-10.1,3000
3,2018-12-04 21:00,-4.1,32,2,1023.2,1022.8,,54,-12,3000
3,2018-12-05 00:00,-5.5,32,8,1025.9,1025.5,,52,-13.7,3000
3,2018-12-05 03:00,-6.1,32,5,1027.3,1026.9,,53,-14.1,3000
3,2018-12-05 06:00,-5.9,32,3,1028.1,1027.7,,51,-14.3,3000
3,2018-12-05 09:00,-4.9,32,3,1030.2,1029.8,,52,-13.2,3000
3,2018-12-05 12:00,-2.7,32,5,1028.8,1028.4,,48,-12.2,3000
3,2018-12-05 15:00,.3,32,6,1027.5,1027.1,,46,-10,3000
3,2018-12-05 18:00,-3.9,32,3,1029.2,1028.8,,53,-12.1,3000
3,2018-12-05 21:00,-2.9,27,3,1029,1028.6,,54,-11,3000
3,2018-12-06 00:00,-2.4,27,5,1028.5,1028.1,,53,-10.6,2000
3,2018-12-06 03:00,-3.9,36,2,1027.6,1027.2,,53,-12.1,2000
3,2018-12-06 06:00,-4.9,36,4,1027.6,1027.2,,54,-12.7,2000
3,2018-12-06 09:00,-4.5,32,2,1027.7,1027.3,,51,-13.1,2000
3,2018-12-06 12:00,-4.7,36,3,1025.9,1025.5,.9,66,-10,800
3,2018-12-06 15:00,-5.6,36,1,1023.7,1023.3,0,39,-17.4,800
3,2018-12-06 18:00,-5.5,32,1,1022.3,1021.9,.1,50,-14.3,800
3,2018-12-06 21:00,-5.2,32,4,1022.2,1021.8,.1,75,-8.9,800
3,2018-12-07 00:00,-7.2,32,8,1021.7,1021.3,0,66,-12.5,1800
3,2018-12-07 03:00,-11,32,9,1024,1023.6,,62,-16.8,1800
3,2018-12-07 06:00,-11.9,36,5,1023.9,1023.5,,50,-20.2,3000
3,2018-12-07 09:00,-11.7,32,4,1025.9,1025.5,,60,-17.9,3000
3,2018-12-07 12:00,-10.2,32,8,1026.4,1026,,55,-17.5,3000
3,2018-12-07 15:00,-8.7,32,7,1026,1025.6,,53,-16.5,3000
3,2018-12-07 18:00,-11.4,32,3,1027.6,1027.2,,50,-19.8,3000
3,2018-12-07 21:00,-11.9,32,3,1028.6,1028.2,,55,-19.1,3000
3,2018-12-08 00:00,-12.8,32,2,1028.6,1028.2,,55,-20,3000
3,2018-12-08 03:00,-13.1,32,5,1028.2,1027.8,,50,-21.3,3000
3,2018-12-08 06:00,-13.3,32,7,1026.8,1026.4,,50,-21.5,3000
3,2018-12-08 09:00,-12.9,32,8,1027,1026.6,,45,-22.4,3000
3,2018-12-08 12:00,-10.6,32,9,1026.4,1026,,50,-19,3000
